Date,WD2M,V10M,ALLSKY_SFC_SW_DWN,PSC,T2M,U50M,U2M,QV10M,V2M,RH2M,PS,SNODP,U10M,TS,WD10M,WS2M,WS10M,T2M_MIN,PRECTOTCORR,T2M_MAX
2023-06-27,251.88,-1.36,23.59,101.71,19.2,1.95,1.05,8.18,-0.84,65.0,101.03,0.0,1.49,20.36,251.94,1.56,2.39,12.58,0.0,24.87
2023-06-28,169.5,-0.54,22.75,101.41,20.92,-0.24,0.21,9.03,-0.3,63.25,100.73,0.0,0.05,22.12,170.31,0.77,1.24,14.22,0.0,26.82
2023-06-29,240.5,-0.47,12.1,101.1,20.69,1.58,1.02,10.44,-0.3,72.12,100.43,0.0,1.34,21.31,240.5,1.87,2.77,16.01,1.17,26.11
2023-06-30,284.0,0.08,22.14,101.02,19.06,4.12,2.12,7.63,0.03,61.0,100.34,0.0,3.05,20.13,284.0,2.71,3.96,12.86,0.15,24.26
2023-07-01,257.12,0.88,17.13,100.51,19.23,7.19,3.54,9.46,0.59,70.94,99.84,0.0,5.22,19.65,257.12,4.1,6.06,14.55,3.22,23.97
2023-07-02,273.94,-0.34,22.19,100.92,18.88,6.94,3.41,7.81,-0.23,61.94,100.25,0.0,4.98,19.91,273.94,3.45,5.04,12.42,0.02,24.46
2023-07-03,269.31,0.16,21.02,100.99,18.84,6.27,2.91,8.0,0.13,63.62,100.32,0.0,4.32,19.55,269.38,3.02,4.49,13.26,0.49,24.65
2023-07-04,227.38,2.94,19.36,100.85,18.68,3.83,1.76,9.22,2.04,71.38,100.18,0.0,2.62,19.28,227.56,2.88,4.26,13.82,5.0,22.69
2023-07-05,270.25,1.02,20.69,101.09,16.72,7.41,3.7,7.75,0.8,69.88,100.41,0.0,5.48,17.27,270.12,4.01,6.0,11.65,3.79,21.6
2023-07-06,163.25,0.5,27.36,101.28,19.44,-1.37,-0.38,7.08,0.43,57.38,100.6,0.0,-0.77,20.28,148.62,0.98,1.6,12.12,0.0,25.77
2023-07-07,137.88,2.56,23.15,101.1,23.14,-3.67,-1.45,8.91,1.64,55.31,100.43,0.0,-2.33,23.44,137.88,2.23,3.52,13.84,0.04,30.51
2023-07-08,193.75,2.66,26.61,101.1,25.26,0.82,0.35,11.84,1.66,64.06,100.43,0.0,0.55,25.46,193.38,1.94,3.08,18.15,0.39,31.28
2023-07-09,239.69,-2.27,16.11,101.49,21.57,0.95,0.48,12.88,-1.51,82.75,100.82,0.0,0.73,21.95,239.31,1.75,2.66,18.1,6.51,24.74
2023-07-10,210.19,1.59,25.47,101.65,22.33,1.97,1.09,9.4,1.08,62.81,100.98,0.0,1.55,22.23,210.69,1.68,2.51,16.94,0.06,27.17
2023-07-11,241.88,1.77,24.89,100.87,23.54,4.25,1.91,9.52,1.15,56.69,100.21,0.0,2.89,23.93,242.0,2.61,4.04,15.99,0.08,30.25
2023-07-12,280.69,-0.41,23.5,101.04,20.05,5.66,2.84,8.48,-0.23,62.56,100.37,0.0,4.12,21.08,280.62,3.05,4.47,14.83,0.46,25.12
2023-07-13,268.19,-0.07,19.2,101.44,19.36,4.01,2.0,8.3,0.1,63.81,100.76,0.0,2.95,20.26,268.19,2.2,3.38,13.08,0.34,24.48
2023-07-14,164.5,4.16,25.47,100.69,22.29,0.39,0.09,8.18,2.82,53.62,100.03,0.0,0.06,22.43,164.44,3.25,4.98,14.2,0.01,29.57
2023-07-15,224.69,4.91,13.46,100.35,21.42,6.91,3.3,9.46,3.32,60.94,99.69,0.0,4.9,21.76,224.69,4.72,6.98,16.18,1.06,26.04
2023-07-16,234.62,3.73,23.08,101.09,19.65,6.45,3.02,7.87,2.55,58.56,100.42,0.0,4.48,20.41,234.62,4.09,6.05,14.33,0.15,24.9
2023-07-17,223.44,0.12,24.39,101.61,19.1,3.29,1.78,7.69,0.16,60.56,100.93,0.0,2.54,20.14,223.5,2.56,3.82,12.48,0.26,25.07
2023-07-18,131.19,-0.27,24.08,101.29,21.69,-2.15,-0.9,8.18,-0.13,56.31,100.62,0.0,-1.38,22.65,130.94,1.23,1.88,12.82,0.0,28.77
2023-07-19,293.25,-1.34,21.69,101.2,20.33,5.53,2.75,8.54,-0.84,61.0,100.52,0.0,4.02,21.33,293.12,3.0,4.45,14.87,0.0,25.73
2023-07-20,273.75,-0.51,22.38,101.08,19.54,2.36,1.09,8.42,-0.23,65.25,100.4,0.0,1.62,20.83,274.0,1.48,2.27,12.37,0.32,25.73
2023-07-21,311.69,-1.98,19.84,100.98,18.9,3.24,1.78,7.51,-1.27,60.19,100.3,0.0,2.52,20.05,311.56,2.45,3.6,13.63,0.82,25.04
2023-07-22,240.69,2.53,22.89,100.98,19.52,5.02,2.4,7.2,1.74,54.19,100.31,0.0,3.55,20.07,240.5,3.03,4.49,12.6,0.0,25.29
2023-07-23,217.62,5.09,13.01,100.51,19.13,5.57,2.44,9.7,3.4,71.88,99.84,0.0,3.69,19.05,217.69,4.26,6.39,15.52,3.85,23.62
2023-07-24,225.88,2.12,16.59,100.13,19.53,4.91,2.6,10.07,1.42,74.12,99.46,0.0,3.75,20.29,226.12,3.21,4.67,15.45,10.9,24.01
2023-07-25,284.44,-3.41,13.39,100.53,16.51,2.32,1.02,8.12,-2.34,72.94,99.85,0.0,1.66,17.05,284.38,2.8,4.2,11.91,8.79,20.6
2023-07-26,238.25,1.79,21.23,100.98,17.9,4.38,2.0,8.06,1.16,67.88,100.31,0.0,2.98,18.62,238.25,2.49,3.77,10.55,0.43,23.2
2023-07-27,233.56,3.52,13.01,100.47,19.97,6.76,3.25,11.05,2.38,78.25,99.8,0.0,4.8,20.22,233.56,4.1,6.07,15.87,5.59,24.26
2023-07-28,226.69,3.33,10.64,100.41,20.6,4.75,2.05,12.45,2.23,84.56,99.75,0.0,3.15,20.55,226.69,3.13,4.75,17.31,13.19,25.8
2023-07-29,259.0,1.52,15.93,100.58,20.01,5.7,2.62,10.93,1.1,78.31,99.91,0.0,3.88,20.4,259.06,3.18,4.73,14.92,6.46,25.49
2023-07-30,261.0,0.95,19.52,101.13,19.3,6.95,3.22,8.97,0.66,68.31,100.46,0.0,4.76,19.88,261.06,3.35,4.95,14.68,0.5,24.7
2023-07-31,225.0,5.55,12.28,100.6,19.04,7.7,3.71,10.56,3.75,77.94,99.93,0.0,5.5,19.06,225.0,5.3,7.85,15.11,12.81,22.87
2023-08-01,255.38,1.31,17.72,100.09,18.94,7.72,3.88,10.25,0.88,77.69,99.42,0.0,5.7,19.29,255.38,4.34,6.37,14.98,6.37,22.26
2023-08-02,225.56,6.98,17.03,99.2,19.57,10.59,5.29,10.62,4.71,76.5,98.54,0.0,7.8,19.62,225.56,7.36,10.87,15.98,15.4,23.71
2023-08-03,279.12,0.95,10.92,100.11,16.9,5.99,2.98,10.13,0.71,85.81,99.43,0.0,4.39,16.92,279.12,3.68,5.49,13.69,8.41,20.28
2023-08-04,321.0,-2.23,17.08,101.18,17.13,2.68,1.05,9.03,-1.46,78.75,100.5,0.0,1.67,17.51,321.0,1.83,2.83,12.37,1.39,21.66
2023-08-05,238.12,3.68,11.37,100.75,15.9,7.1,3.37,8.73,2.53,79.5,100.06,0.0,5.05,16.15,238.19,4.62,6.88,10.81,2.23,20.3
2023-08-06,299.94,-3.61,17.89,101.13,16.12,8.29,4.11,7.39,-2.47,69.5,100.45,0.0,6.05,16.66,299.94,4.82,7.09,12.3,0.61,21.02
2023-08-07,300.06,-1.52,20.18,101.56,16.85,4.52,2.05,7.93,-0.95,71.69,100.87,0.0,3.05,17.52,299.94,2.31,3.51,10.4,0.07,22.52
2023-08-08,266.94,0.38,18.42,101.29,17.8,5.16,2.16,8.48,0.31,71.69,100.61,0.0,3.4,18.15,266.88,2.22,3.5,11.42,0.01,23.75
2023-08-09,235.0,-0.99,14.98,101.37,19.44,1.8,1.12,10.44,-0.66,77.5,100.69,0.0,1.46,20.08,235.19,1.85,2.83,14.07,0.25,24.27
2023-08-10,126.31,1.24,19.13,101.52,21.14,-2.93,-1.12,9.83,0.82,69.44,100.84,0.0,-1.84,21.38,126.31,1.51,2.4,13.68,0.01,27.12
2023-08-11,232.56,1.51,19.06,101.54,22.25,3.22,1.51,12.33,0.9,76.75,100.87,0.0,2.23,22.54,232.5,1.91,2.96,16.58,7.68,27.33
2023-08-12,252.44,1.12,16.26,101.34,21.19,5.15,2.2,11.35,0.74,76.19,100.67,0.0,3.34,21.47,252.44,2.48,3.75,15.94,5.79,26.06
2023-08-13,215.44,2.28,19.14,101.27,19.25,2.55,1.24,8.54,1.44,67.19,100.6,0.0,1.84,19.4,215.44,2.05,3.26,14.57,0.03,24.8
2023-08-14,187.94,3.35,15.92,100.92,21.26,0.74,0.5,10.25,2.23,68.06,100.25,0.0,0.67,21.62,188.06,2.52,3.8,15.05,0.64,28.42
2023-08-15,230.06,-0.48,16.48,101.23,20.93,2.8,1.37,10.8,-0.26,73.81,100.56,0.0,1.95,21.76,230.06,1.95,2.91,16.12,0.42,26.14
2023-08-16,31.75,-2.66,15.46,101.42,20.74,-2.51,-1.14,10.44,-1.82,72.19,100.75,0.0,-1.66,21.44,31.75,2.16,3.16,14.61,0.02,26.93
2023-08-17,51.69,-2.05,21.31,101.21,22.06,-4.09,-1.8,11.9,-1.41,75.75,100.54,0.0,-2.66,22.59,51.69,2.3,3.39,17.9,0.26,28.19
2023-08-18,144.44,2.27,15.54,100.82,24.07,-2.32,-1.07,12.39,1.49,70.94,100.16,0.0,-1.57,24.19,144.38,2.26,3.42,16.91,0.81,31.69
2023-08-19,230.75,2.01,12.73,101.22,23.52,3.82,1.74,12.27,1.3,70.88,100.56,0.0,2.6,23.68,230.62,2.27,3.45,20.05,0.35,27.92
2023-08-20,202.38,-0.59,22.12,101.71,23.71,1.01,0.62,11.41,-0.3,67.12,101.04,0.0,0.84,24.08,202.56,1.62,2.36,18.09,0.03,30.05
2023-08-21,126.0,-2.1,23.57,101.84,21.86,-1.05,-0.12,9.7,-1.4,65.88,101.17,0.0,-0.4,22.9,126.06,1.65,2.54,15.19,0.01,28.75
2023-08-22,156.5,-0.98,21.54,101.57,23.62,-1.77,-0.36,10.68,-0.62,63.38,100.9,0.0,-0.78,24.55,156.62,1.47,2.31,16.09,0.0,30.71
2023-08-23,89.31,-0.13,18.81,101.41,24.41,-3.3,-1.3,11.29,-0.04,64.56,100.74,0.0,-1.99,25.32,89.25,1.55,2.37,16.31,0.01,31.83
2023-08-24,174.88,2.45,8.56,100.79,22.15,-0.58,-0.22,12.39,1.62,75.44,100.12,0.0,-0.34,22.08,174.88,2.36,3.55,19.7,8.33,25.54
2023-08-25,270.69,-0.06,8.91,100.58,20.3,4.78,2.31,10.99,-0.04,75.06,99.91,0.0,3.44,20.75,270.56,2.48,3.73,14.08,0.62,24.73
2023-08-26,236.44,2.31,17.57,100.75,17.5,4.61,2.02,8.12,1.56,68.5,100.07,0.0,3.07,18.08,236.38,2.63,4.0,12.15,0.74,22.83
2023-08-27,281.56,-0.66,17.9,100.79,16.41,5.55,2.46,7.93,-0.41,72.75,100.11,0.0,3.69,17.19,281.56,2.58,3.88,11.18,0.46,22.21
2023-08-28,307.25,-2.66,13.86,100.88,16.39,1.73,0.52,8.06,-1.83,73.5,100.2,0.0,0.88,17.35,307.25,2.11,3.16,10.94,0.57,22.08
2023-08-29,316.31,-1.35,15.11,100.82,16.6,1.73,0.93,7.87,-0.82,70.88,100.14,0.0,1.33,17.08,316.5,1.31,2.02,10.17,0.1,21.81
2023-08-30,275.75,-0.2,12.55,100.57,15.96,5.05,2.41,7.63,-0.12,70.94,99.89,0.0,3.61,16.17,275.56,2.78,4.21,11.52,0.49,21.09
2023-08-31,226.0,2.8,9.48,100.78,15.9,4.07,1.66,9.09,1.88,81.0,100.1,0.0,2.56,15.94,225.94,2.56,3.9,11.05,5.25,20.33
2023-09-01,209.56,3.76,12.16,100.9,19.16,3.55,1.71,10.99,2.45,81.88,100.23,0.0,2.53,19.02,209.69,3.07,4.66,15.65,2.96,24.01
2023-09-02,87.0,-0.59,19.89,101.43,21.34,-3.42,-1.41,10.56,-0.49,71.19,100.76,0.0,-2.17,21.63,86.94,1.8,2.84,15.3,0.09,28.84
2023-09-03,73.69,-1.09,19.27,101.99,22.8,-5.91,-2.58,11.05,-0.72,69.62,101.31,0.0,-3.81,23.16,73.69,2.73,4.05,16.21,0.02,30.4
2023-09-04,90.75,0.08,20.19,101.59,22.06,-7.06,-3.06,9.28,0.06,61.69,100.91,0.0,-4.56,22.31,90.81,3.09,4.61,14.9,0.01,30.07
2023-09-05,130.81,1.61,19.18,101.17,24.62,-3.06,-1.29,9.7,1.15,57.25,100.51,0.0,-2.03,24.11,130.94,2.03,3.03,15.44,0.0,32.96
2023-09-06,86.81,-0.38,20.59,101.3,24.09,-4.0,-1.48,9.89,-0.33,57.56,100.63,0.0,-2.44,23.96,87.12,1.67,2.75,17.6,0.0,32.57
2023-09-07,136.94,0.95,20.47,101.16,23.51,-2.42,-0.84,9.09,0.64,57.06,100.5,0.0,-1.48,23.1,137.0,1.44,2.29,14.16,0.01,32.19
2023-09-08,177.81,1.3,19.65,101.17,26.4,-0.37,0.19,9.58,0.82,50.19,100.51,0.0,0.05,25.61,178.0,1.35,2.17,18.98,0.0,34.05
2023-09-09,160.81,2.7,19.67,101.14,25.95,-1.85,-0.45,10.13,1.73,54.19,100.48,0.0,-0.89,25.77,160.81,1.9,3.04,19.15,0.0,33.6
2023-09-10,189.69,2.47,19.11,101.08,26.43,-1.06,-0.54,9.52,1.7,50.12,100.43,0.0,-0.73,26.26,189.62,2.11,3.16,18.86,0.0,33.96
2023-09-11,219.94,-2.79,13.8,100.89,23.63,0.47,0.16,12.02,-1.91,69.19,100.23,0.0,0.27,24.62,219.88,2.05,2.97,18.64,0.7,29.78
2023-09-12,176.44,-1.15,5.8,100.97,19.28,0.71,0.22,12.33,-0.72,89.69,100.29,0.0,0.4,19.63,176.44,1.2,1.86,16.64,11.87,23.12
2023-09-13,241.62,-1.66,10.32,101.44,19.22,0.52,0.47,10.38,-1.07,78.62,100.76,0.0,0.59,20.05,241.69,1.51,2.39,14.83,0.43,24.25
2023-09-14,129.88,0.26,15.41,101.6,18.69,-2.75,-0.73,9.46,0.17,74.62,100.92,0.0,-1.38,19.13,129.88,0.98,1.73,13.6,0.05,24.1
2023-09-15,128.81,2.07,18.44,101.0,20.12,-4.09,-1.45,8.73,1.39,65.06,100.32,0.0,-2.38,20.4,128.75,2.09,3.3,13.2,0.0,27.39
2023-09-16,143.0,1.97,12.13,100.69,20.52,-2.61,-1.05,10.31,1.25,72.31,100.02,0.0,-1.61,20.92,143.25,1.7,2.66,14.12,0.05,27.0
2023-09-17,172.19,2.6,12.33,100.6,20.55,-0.83,-0.36,11.9,1.63,80.44,99.93,0.0,-0.5,20.26,172.19,1.76,2.79,15.8,2.55,26.2
2023-09-18,230.94,3.74,14.87,100.37,19.06,6.07,2.78,10.25,2.58,76.62,99.7,0.0,4.11,19.01,230.94,4.1,6.04,14.18,6.49,23.37
2023-09-19,227.5,3.95,13.77,100.91,17.33,6.38,2.96,8.67,2.69,72.94,100.23,0.0,4.35,17.5,227.5,4.03,5.93,12.01,0.03,23.11
2023-09-20,198.38,6.35,15.35,100.22,19.76,3.21,1.46,9.58,4.32,69.31,99.55,0.0,2.15,19.78,198.38,4.63,6.8,15.21,0.07,25.23
2023-09-21,208.31,4.69,4.66,99.42,16.33,3.74,1.66,9.83,3.16,84.31,98.75,0.0,2.46,16.06,208.31,3.7,5.48,12.2,22.77,18.58
2023-09-22,238.88,2.02,11.66,99.99,13.12,5.5,2.41,7.69,1.34,83.06,99.31,0.0,3.6,13.03,238.88,3.23,4.81,10.48,5.39,16.74
2023-09-23,251.69,0.66,13.94,101.37,13.44,3.92,1.88,6.9,0.37,75.94,100.68,0.0,2.71,13.41,251.69,2.03,3.02,8.58,0.19,18.8
2023-09-24,172.62,3.82,17.35,101.85,14.12,-1.07,-0.49,6.1,2.4,67.06,101.16,0.0,-0.69,14.02,172.56,2.5,3.99,7.37,0.0,21.31
2023-09-25,177.0,2.11,15.67,101.71,16.14,-0.57,0.05,7.51,1.36,69.88,101.02,0.0,-0.15,16.01,177.06,1.7,2.65,9.13,0.01,23.55
2023-09-26,182.38,2.73,13.93,101.51,16.47,-0.05,-0.19,7.87,1.66,70.62,100.82,0.0,-0.1,15.85,182.31,1.88,3.17,12.17,0.0,22.71
2023-09-27,183.94,3.48,13.38,101.25,18.07,0.36,-0.07,8.91,2.2,72.75,100.57,0.0,-0.02,17.41,184.0,2.43,3.85,12.35,0.05,25.7
2023-09-28,219.75,2.5,12.87,101.29,17.8,2.8,1.09,10.38,1.63,81.94,100.61,0.0,1.74,17.79,219.75,2.24,3.57,12.42,0.05,22.5
2023-09-29,246.31,0.54,9.58,101.62,17.58,4.8,2.42,9.52,0.45,78.25,100.94,0.0,3.52,17.6,246.25,3.43,5.16,11.76,0.24,22.69
2023-09-30,136.56,1.38,12.95,102.15,15.23,-1.1,-0.41,8.18,0.88,79.19,101.46,0.0,-0.73,14.83,136.5,1.22,2.08,9.67,0.05,21.87
2023-10-01,183.06,3.36,15.25,101.86,18.1,0.34,0.15,8.61,2.05,71.62,101.18,0.0,0.2,17.95,183.06,2.07,3.39,11.25,0.01,26.01
2023-10-02,185.44,3.58,14.65,101.33,19.42,0.82,0.23,8.91,2.27,67.12,100.65,0.0,0.41,19.23,185.5,2.36,3.74,11.75,0.03,27.79
2023-10-03,267.94,0.0,8.92,101.7,16.75,7.23,3.23,8.85,0.0,76.56,101.02,0.0,4.83,16.66,268.0,3.71,5.56,10.26,2.61,20.15
2023-10-04,252.81,0.78,12.06,102.43,13.51,3.99,1.59,7.08,0.52,77.94,101.73,0.0,2.58,13.54,252.94,1.69,2.73,9.49,0.09,19.46
2023-10-05,223.06,1.29,11.11,102.25,13.65,1.81,0.72,6.59,0.72,72.88,101.55,0.0,1.22,13.51,223.44,1.14,2.02,8.25,0.03,20.18
2023-10-06,224.0,1.71,14.32,102.17,13.94,2.38,0.96,6.04,1.06,66.5,101.48,0.0,1.62,12.98,224.38,1.53,2.53,7.33,0.03,21.68
2023-10-07,245.12,1.31,13.59,102.14,15.9,3.98,1.52,7.39,0.81,70.5,101.45,0.0,2.66,15.12,245.19,1.76,3.02,9.1,0.01,24.11
2023-10-08,213.94,1.88,13.48,102.06,17.96,1.77,0.65,7.93,1.15,66.56,101.37,0.0,1.16,16.62,214.25,1.41,2.36,12.55,0.03,25.89
2023-10-09,279.94,-0.17,12.94,101.83,18.01,2.45,0.93,7.93,-0.07,67.06,101.14,0.0,1.61,16.6,279.94,1.06,1.83,12.82,0.06,25.26
2023-10-10,233.81,1.82,12.58,101.58,18.14,3.8,1.27,7.75,1.08,65.06,100.9,0.0,2.31,16.8,233.81,1.74,3.07,11.98,0.0,26.65
2023-10-11,229.38,2.91,12.54,101.21,17.69,5.32,1.95,8.18,1.89,69.44,100.53,0.0,3.13,17.36,229.38,2.76,4.36,11.07,0.0,25.08
2023-10-12,226.56,2.8,7.18,101.09,18.08,5.01,2.05,10.99,1.84,85.31,100.41,0.0,3.11,17.85,226.56,2.91,4.42,14.17,2.01,23.1
2023-10-13,207.5,6.82,8.88,100.47,18.87,5.82,2.84,9.95,4.68,74.94,99.8,0.0,4.14,18.61,207.5,5.7,8.3,13.76,0.74,24.49
2023-10-14,299.12,-1.84,7.63,101.27,12.59,5.43,2.55,6.47,-1.17,73.31,100.58,0.0,3.82,12.69,299.12,2.97,4.49,7.26,0.58,16.8
2023-10-15,226.94,-3.01,11.78,101.92,9.23,-0.41,-0.13,4.76,-2.0,70.31,101.21,0.0,-0.19,9.53,226.88,2.31,3.55,5.35,0.04,14.46
2023-10-16,78.94,-0.88,10.51,101.45,7.96,-7.51,-3.63,4.33,-0.59,69.06,100.75,0.0,-5.3,8.05,78.94,3.72,5.44,4.58,0.0,12.98
2023-10-17,90.06,0.05,10.25,100.72,10.24,-6.56,-3.31,5.98,0.05,75.75,100.02,0.0,-4.79,10.6,90.0,3.37,4.87,4.24,0.03,17.74
2023-10-18,154.5,5.3,4.2,99.41,14.62,-2.39,-1.43,9.52,3.62,89.31,98.73,0.0,-2.07,14.32,154.5,5.02,7.33,10.04,5.2,18.66
2023-10-19,172.06,5.38,9.57,98.39,16.62,-0.77,-0.4,10.13,3.64,85.5,97.72,0.0,-0.6,16.39,172.06,3.76,5.55,12.77,6.13,22.08
2023-10-20,214.94,3.01,7.25,97.52,14.8,3.27,1.41,9.46,1.98,88.62,96.86,0.0,2.12,14.61,215.0,2.48,3.76,12.52,7.92,18.96
2023-10-21,209.75,8.59,7.35,98.91,12.73,6.79,3.34,7.69,5.91,83.38,98.24,0.0,4.84,12.5,209.75,6.88,9.98,10.11,6.57,16.19
2023-10-22,213.44,3.69,8.27,100.41,12.02,4.23,2.17,7.08,2.34,83.19,99.73,0.0,3.13,11.8,213.44,3.34,5.13,8.02,0.98,16.68
2023-10-23,141.31,1.41,2.52,100.24,9.77,-3.41,-1.77,7.14,0.89,93.69,99.55,0.0,-2.56,9.44,141.56,2.91,4.4,7.4,7.32,12.04
2023-10-24,212.38,3.17,9.15,99.97,11.94,3.18,1.55,7.02,2.12,82.5,99.28,0.0,2.24,11.93,212.38,3.05,4.51,9.29,2.95,16.42
2023-10-25,227.75,2.52,4.41,99.12,12.52,4.46,2.05,8.06,1.7,88.5,98.44,0.0,3.02,12.4,227.81,3.99,5.88,9.26,8.94,15.81
2023-10-26,203.31,3.2,5.12,98.95,11.83,2.7,1.27,8.3,2.1,94.44,98.27,0.0,1.86,11.48,203.31,2.82,4.27,9.18,16.18,13.78
2023-10-27,216.75,4.33,6.4,99.02,11.34,4.68,2.21,7.75,2.95,91.62,98.34,0.0,3.23,11.12,216.75,3.88,5.7,8.88,3.81,15.53
2023-10-28,199.56,8.34,4.44,99.06,12.48,4.38,2.02,8.24,5.74,90.0,98.38,0.0,2.94,12.17,199.56,6.12,8.91,9.7,9.93,14.83
2023-10-29,207.12,6.92,5.13,99.18,12.77,5.45,2.59,7.69,4.73,83.94,98.5,0.0,3.78,12.45,207.12,5.5,8.03,9.61,1.57,16.55
2023-10-30,196.94,3.07,2.22,99.42,10.33,2.14,0.8,7.69,2.01,96.62,98.73,0.0,1.25,9.83,196.94,2.77,4.23,7.31,7.74,13.53
2023-10-31,219.06,3.87,5.16,100.02,11.44,4.87,2.3,7.39,2.61,88.5,99.34,0.0,3.35,11.24,219.06,3.66,5.38,7.23,1.2,15.4
2023-11-01,192.88,7.14,3.96,99.5,11.08,2.34,1.02,7.39,4.9,89.44,98.82,0.0,1.48,10.74,192.88,5.24,7.65,9.5,3.81,13.88
2023-11-02,217.69,10.21,7.44,97.62,10.84,10.4,5.12,6.23,7.05,75.31,96.95,0.0,7.43,10.42,217.69,9.21,13.34,6.63,3.05,12.95
2023-11-03,213.19,5.15,5.17,98.4,7.51,4.64,2.34,5.86,3.57,89.38,97.72,0.0,3.38,7.58,213.19,4.3,6.2,4.94,0.24,11.33
2023-11-04,200.94,8.61,4.63,97.33,10.54,4.8,2.26,7.08,5.94,87.12,96.66,0.0,3.27,10.25,200.94,6.75,9.79,7.58,10.32,14.65
2023-11-05,243.44,3.49,4.96,98.08,11.19,10.7,5.38,7.02,2.38,84.06,97.4,0.0,7.82,10.83,243.44,6.23,9.07,8.09,3.34,14.37
2023-11-06,216.44,4.84,6.72,99.98,9.87,5.2,2.57,6.59,3.33,87.5,99.29,0.0,3.73,9.83,216.44,4.29,6.23,7.32,1.79,13.54
2023-11-07,233.75,3.59,7.55,100.92,8.51,7.06,3.42,5.98,2.46,87.81,100.22,0.0,4.98,8.36,233.75,4.23,6.18,6.42,0.71,12.41
2023-11-08,198.06,7.23,5.67,100.8,8.72,3.11,1.49,6.1,5.01,87.94,100.1,0.0,2.16,8.68,198.06,5.31,7.67,6.37,9.85,11.67
2023-11-09,226.44,4.96,5.17,99.9,9.08,7.13,3.41,6.41,3.41,88.88,99.21,0.0,4.98,8.77,226.44,4.96,7.23,6.64,3.1,11.95
2023-11-10,248.0,3.01,4.81,99.61,8.06,8.51,4.25,6.1,2.09,90.62,98.92,0.0,6.17,7.82,248.0,5.55,8.05,6.19,2.94,10.72
2023-11-11,243.25,1.26,5.72,100.37,7.46,4.68,2.03,5.68,0.78,89.94,99.67,0.0,3.08,7.18,243.25,2.56,3.91,5.58,0.63,12.11
2023-11-12,195.81,2.6,2.9,100.08,9.05,2.37,0.84,6.96,1.77,95.31,99.39,0.0,1.29,8.72,195.88,3.36,4.96,5.55,8.37,12.94
2023-11-13,232.94,4.86,1.9,100.24,13.39,9.11,4.2,8.97,3.31,93.06,99.56,0.0,6.17,12.76,232.94,5.54,8.12,10.06,6.58,17.26
2023-11-14,240.44,3.38,1.78,100.57,11.06,8.82,4.16,7.45,2.3,91.31,99.88,0.0,6.09,10.53,240.44,5.04,7.38,8.57,2.67,14.4
2023-11-15,252.38,1.43,5.4,101.5,10.09,7.66,3.39,6.71,0.95,89.0,100.8,0.0,5.05,9.8,252.38,3.55,5.28,7.82,0.52,13.72
2023-11-16,210.81,0.55,2.11,100.68,8.19,0.15,-0.14,6.53,0.32,95.81,99.98,0.0,-0.15,7.9,210.69,3.54,5.22,6.31,14.25,11.07
2023-11-17,259.12,0.51,5.44,101.72,7.87,5.78,2.41,5.86,0.29,90.56,101.02,0.0,3.72,7.6,259.19,2.6,4.01,5.0,1.41,12.39
2023-11-18,200.56,5.88,1.39,101.43,9.43,3.51,1.56,6.96,4.03,94.38,100.73,0.0,2.3,9.12,200.5,4.62,6.75,6.7,16.13,13.0
2023-11-19,237.62,3.56,6.26,101.04,12.12,8.69,4.04,7.63,2.42,87.31,100.35,0.0,5.93,11.59,237.62,4.77,7.02,9.33,0.31,15.31
2023-11-20,253.44,2.56,4.35,100.81,9.66,7.8,3.75,6.71,1.79,90.62,100.11,0.0,5.48,9.38,253.44,4.48,6.55,8.12,1.78,12.19
2023-11-21,270.19,-3.88,3.36,101.37,9.3,1.07,0.34,6.9,-2.54,95.06,100.67,0.0,0.62,8.95,270.06,2.63,4.05,6.77,1.33,12.07
2023-11-22,110.56,-2.77,6.21,102.48,6.12,-0.59,-0.56,4.64,-1.94,82.94,101.77,0.0,-0.62,5.62,110.56,2.49,3.77,3.46,0.05,9.24
2023-11-23,270.56,-0.12,3.48,102.18,8.9,6.43,2.53,6.77,-0.09,95.88,101.47,0.0,3.87,8.52,270.56,2.55,3.9,4.35,0.33,12.42
2023-11-24,325.44,-4.62,3.12,101.41,6.93,4.7,2.05,5.13,-3.1,82.62,100.7,0.0,3.05,6.43,325.44,3.82,5.69,2.08,0.18,10.25
2023-11-25,319.5,-3.38,5.83,101.47,2.96,4.39,1.78,4.03,-2.19,87.81,100.76,0.0,2.79,2.57,319.56,2.83,4.4,-0.82,0.03,8.12
2023-11-26,235.12,2.0,4.41,101.35,1.92,3.3,1.27,4.09,1.37,92.31,100.63,1.56,2.1,1.42,235.19,2.05,3.3,-1.13,0.04,5.5
2023-11-27,237.12,3.04,1.11,99.73,4.65,5.58,2.66,5.13,2.12,94.31,99.03,2.34,3.88,4.36,237.12,4.38,6.38,2.24,10.53,7.83
2023-11-28,222.19,-2.42,3.54,100.25,3.17,1.54,0.62,4.09,-1.73,86.38,99.54,0.0,1.0,2.23,222.38,2.38,3.59,0.27,0.32,5.83
2023-11-29,224.56,2.15,4.18,100.08,2.72,3.86,1.3,4.64,1.27,97.19,99.37,0.0,2.16,2.21,224.5,1.91,3.2,0.94,0.51,6.65
2023-11-30,92.81,-0.16,4.96,99.53,1.84,-4.2,-1.62,3.97,-0.14,90.88,98.82,0.78,-2.48,1.6,92.81,1.94,2.99,-0.45,0.7,4.95
